Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Australia,AUS,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.86448723897506,1.88924800763957,1.90408206226577,1.92195233378343,2.04573903302778,2.17113421316542,2.29214883207877,2.40217763132889,2.49860254184951,2.62328680040213,2.72808561939378,2.81043100889756,2.86739392504123,2.90097669795725,2.97498702760834,3.03416360071819,3.08786011441421,3.14104895477566,3.1949489134705,3.27887802323865,3.34830110191069,3.40801882417612
Australia,AUS,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,3.53389316735955,3.58635034768152,3.6437243955212,3.71802994151015,3.84338249850691,3.97154253343832,4.09729710270131,4.21169107037284,4.31072978967943,4.39420311175703,4.45575369245111,4.49979602794417,4.52935559406142,4.54955908703274,4.56799678630717,4.57503380293977,4.58344438593171,4.59811832535335,4.61897517011539,4.64852464325912,4.66545720002557,4.67924906904907
Australia,AUS,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2.02189738924818,2.12204593094389,2.22984983746305,2.32985670410144,2.3913159698395,2.4365280033784,2.46765874434424,2.48452740675738,2.48752019474742,2.44190311482498,2.38589666272464,2.33391925199957,2.30315441831021,2.30144813261979,2.32564848200384,2.36946952528357,2.42223477808367,2.47692188829777,2.53490986222213,2.57503609318496,2.62069080425579,2.68008691406518
Australia,AUS,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.7210156344016,2.82960903199905,2.93008704129549,3.004027153077,3.01654832865582,3.00764301410735,2.98299760720322,2.95037027957169,2.91429744984258,2.84486292329949,2.77509595562323,2.71239715159023,2.66815862851833,2.64758158120108,2.63792689842445,2.64620752824181,2.66243829874715,2.68403744483692,2.7160746968638,2.75287858763081,2.80562876018649,2.87756908094783
Australia,AUS,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.08660867908733,3.12884296084838,3.15549702830445,3.16489795160079,3.11994493490047,3.06010165767042,3.00183844181842,2.96550937741936,2.96050603029632,2.94729705718167,2.96345895062691,2.99955974049539,3.04408937627333,3.09259405677506,3.13675359485699,3.18391294189364,3.24895409549672,3.34545393348904,3.47128450264164,3.60243414690009,3.76143797736,3.92492395180595
Australia,AUS,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.54779026880114,3.52722390072419,3.49455987922472,3.45476781093289,3.37964125948465,3.30034850202149,3.2273010495092,3.17506688845192,3.15182093756189,3.13139146976038,3.13498507675447,3.153064905108,3.17775182857141,3.20956108246131,3.24194039479876,3.28550617176255,3.35083994391361,3.44715607405154,3.5729728901394,3.7209646846935,3.89650673524471,4.07693423493607
Australia,AUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.0593310112125,12.1434629034959,12.2279819882558,12.3236737663423,12.4153046220326,12.5159215576963,12.6268907427709,12.7455821780354,12.8711244718399,12.9265995927274,12.9819293467348,13.0587388634746,13.1856542072768,13.3765558056607,13.6303082070145,13.9302883502879,14.2526570621872,14.5653171853498,14.8546106880091,15.1411186020755,15.4040208878559,15.6564752275591
Australia,AUS,"Population ages 65 and above, total",SP.POP.65UP.TO,2233026,2272163,2314268,2360353,2410183,2459554,2512170,2565354,2625040,2675535,2703824,2774878,2860193,2947089,3045014,3166837,3296373,3419308,3537773,3662774,3789676,3912924
Australia,AUS,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,10.5764307054544,10.6825956882067,10.7879124431185,10.9042719387802,11.0415256173418,11.1843374793344,11.3336363357812,11.4859688302874,11.6395826086197,11.7332382554576,11.8223136138151,11.9287820471645,12.0824018593289,12.2975201121508,12.6061024473662,12.9552147900463,13.3163585056717,13.6550073355115,13.9584607753815,14.2528197697318,14.5180739521786,14.7675277800315
Australia,AUS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,975114,995941,1017994,1041809,1069478,1096634,1125002,1153453,1184676,1212527,1230165,1267150,1310686,1354927,1407757,1471103,1536942,1598341,1656493,1717410,1778788,1838010
Australia,AUS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,13.5302742884884,13.5941609577584,13.6596248743826,13.7364478891855,13.7829747979963,13.8420048731442,13.9150351210987,14.0003495637531,14.0979934261096,14.1165587113036,14.1392627967344,14.1875031870634,14.2885665992145,14.456013214974,14.6536461715678,14.9032058271907,15.1853945339375,15.470739427593,15.7446600124059,16.0233289311627,16.283743175277,16.5389515247849
Australia,AUS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1257952,1276217,1296240,1318543,1340676,1362927,1387214,1411953,1440365,1463009,1473615,1507646,1549425,1592165,1637216,1695712,1759436,1820986,1881281,1945439,2010982,2074989
Australia,AUS,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.6034373981438,3.54245878877486,3.49848351508521,3.48756494929458,3.48452567957408,3.51657360512016,3.57199031753976,3.63375441478174,3.69295384172641,3.72075128304881,3.74487238106977,3.78487204577198,3.86776413970414,4.00250122479866,4.16871334289701,4.3676687221509,4.55730951767712,4.69158255894906,4.75731749704726,4.79647150640807,4.78764406865212,4.75449808998422
Australia,AUS,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.72757521792616,3.65097767735361,3.59125355834119,3.5596229836655,3.54340271134897,3.562470823577,3.60743936168493,3.66322132535661,3.72114524902572,3.74610120648668,3.77342807190559,3.82224510242097,3.9133005480633,4.04931146427889,4.20578209203738,4.39645832424652,4.58867190534499,4.74142758335118,4.83663725528735,4.90096101557928,4.9161504798202,4.90519913985198
Australia,AUS,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.93565790473993,4.0003558914449,4.08293761254077,4.16810224346876,4.21622449052044,4.25674450008533,4.31177930527326,4.41397014336705,4.57662206683986,4.7643441573211,5.00096557038223,5.23920063127305,5.41703022383967,5.50448166195701,5.49641521736545,5.42987335027264,5.34583848878594,5.28891189048129,5.27507147585963,5.28967883850443,5.32283612996852,5.36847263418298
Australia,AUS,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.89170832637846,3.93452512691705,3.99543717081662,4.06168804220263,4.11420754845675,4.16530792917708,4.2335692638344,4.34639659704405,4.51426199444149,4.70069690584391,4.92780959392855,5.15419387543907,5.32911618366287,5.42948891295643,5.46692408857244,5.45220046233698,5.41279162841521,5.38631501817632,5.39268122377811,5.43317145324023,5.49169648399798,5.55849495378709
Australia,AUS,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.65007126110751,4.73805320685078,4.86016015003017,5.04102794054685,5.2675005231268,5.55680321707975,5.85883830904207,6.10013422166507,6.23917274052442,6.24559384202924,6.1578318093143,6.01985246852426,5.89787719997099,5.83158503929645,5.82246915872687,5.85374650002871,5.90388113702794,5.94895918691543,5.9790085913585,6.01696230752784,6.05266798882228,6.07657289795437
Australia,AUS,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.46580051149565,4.54738565455572,4.66608304404313,4.84197653051254,5.0752325308641,5.3642750349397,5.66548459041521,5.9161105219794,6.08015611456289,6.12603266886615,6.09345556518729,6.01696005147295,5.94749801326708,5.91526290674351,5.92661240011327,5.97066340995333,6.03429132562253,6.09439207333715,6.1341647938927,6.1631428771801,6.17659363598198,6.17294697346037
Australia,AUS,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.97434381671171,6.30091982173898,6.58789186179427,6.78093646897085,6.82871554724493,6.77660642217643,6.66873321145145,6.57186091639128,6.5246524130073,6.47366755587508,6.46428796313646,6.49016589672046,6.5312412175144,6.56761953655857,6.5865044166489,6.60730944960124,6.61697728062158,6.59720914830636,6.54155788234396,6.46665426601256,6.34894421120774,6.21613639527286
Australia,AUS,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.70284834254589,6.02195463412375,6.3105337302137,6.52420862186892,6.62813818929535,6.64719411535851,6.61253543203309,6.57461956330231,6.56478910664458,6.54257856621695,6.54575329786099,6.56989679913852,6.60244621290217,6.63219962592486,6.66009981752641,6.68025472150739,6.67699294885743,6.63929689460545,6.57198747678882,6.50362813642338,6.40532755226754,6.29786317527496
Australia,AUS,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.18533480486865,7.12212637364002,7.04383010757372,6.99593520650772,6.97289388733123,6.98838634873267,7.03654413792399,7.10212370271126,7.17155959904545,7.20663757541269,7.2403328605324,7.24518047123239,7.19868484159878,7.10263180981738,6.98049587821449,6.82618193985534,6.67126409960097,6.55570598763201,6.49625105500004,6.47516868309687,6.50402878489913,6.5534437464343
Australia,AUS,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.00817935947902,7.0162847574293,7.0105199623246,7.02178739195347,7.02684273743435,7.0529945682733,7.0979083952092,7.15090783674349,7.20159145683117,7.21843917103747,7.23683060246077,7.2391988547569,7.20657304412915,7.13456005540249,7.01203218519047,6.86461377415274,6.72717370171465,6.63410716388232,6.59245029459129,6.57511345265783,6.59832685856233,6.63605620997059
Australia,AUS,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,7.42621788334849,7.45981293455927,7.50590645574652,7.56347360607604,7.63524968288701,7.72568544136709,7.80564605909569,7.83275615564067,7.78425649317795,7.60542993807546,7.36780920405804,7.12824679663152,6.95408759001286,6.87283539175325,6.84757657261513,6.89151153219397,6.95516692895243,6.97572681315818,6.92967211458275,6.83608398376088,6.68275828385051,6.51495793255369
Australia,AUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,5.01632022857666,5.08499002456665,5.45088005065918,5.51469,1.69661,1.64873,2.5161,2.11305,1.35145,1.15176,0.99022,0.90004,0.68776,0.50665,2.32234,2.01349,0.06038,0.08473,0.08832,0.04413,0.31825,
Australia,AUS,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,5.55917978286743,5.96870994567871,6.62279987335205,6.92687,,,3.9985,3.49443,,,,,,,2.72291,2.36411,,,,,0.34059,
Australia,AUS,"Children out of school, primary, male",SE.PRM.UNER.MA,52444,57043,64195,68051,,,39459,34294,,,,,,,27006,23852,,,,,3862,
Australia,AUS,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,4.44135999679565,4.1433801651001,4.19388008117676,3.98992,,,0.91408,0.62384,,,,,,,1.89984,1.64368,,,,,0.29469,
Australia,AUS,"Children out of school, primary, female",SE.PRM.UNER.FE,39559,37164,37900,36303,,,8347,5679,,,,,,,17865,15723,,,,,3169,
Australia,AUS,"Children out of school, primary",SE.PRM.UNER,92003,94207,102095,104354,32273,31396,47806,39973,25452,21617,18579,16931,13008,9666,44871,39575,1212,1742,1861,955,7031,
Australia,AUS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.4408187866211,94.0312881469727,93.377197265625,93.07313,,,93.56637,94.02286,,,,,,,97.27709,97.63589,,,,,96.13913,
Australia,AUS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.5586395263672,95.8566207885742,95.8061218261719,96.01008,,,96.58515,96.83268,,,,,,,98.10016,98.35632,,,,,96.87867,
Australia,AUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.9836807250977,94.9150085449219,94.5491180419922,94.48531,93.95538,94.02894,95.01722,95375,95675,95.78078,96.55403,96.67832,96.81221,97.10396,97.67766,97.98651,97.48417,97.13516,97.10963,96.7724,96.4991,
Australia,AUS,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,76.8940200805664,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Primary education, teachers",SE.PRM.TCHR,103774,104603,105469,,,,,,,,,,,,,,,,,,,
Australia,AUS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,26.3382301330566,26.6022090911865,26.8631496429443,27.21875,27.60418,27.96591,28.30221,28.67655,29.09794,29.45482,29.84566,30.26286,30.5496,30.87215,31.08158,31.08473,31.04431,30.90737,30.43067,30.08259,29.81308,
Australia,AUS,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,5.88018989562988,5.88282012939453,5.95950984954834,6.05467,6.10715,6.3275,6.42333,6.60769,6.61007,6.73426,6.77583,6.54392,6.60351,7.19905,7.26147,7.17933,6.98933,6.94212,3.79315,3.75765,3.78892,
Australia,AUS,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,6.2909197807312,6.31632995605469,6.35614013671875,6.47558,6.53293,6.74044,6.82322,7.01489,7.06497,7.21044,7.22222,7.02066,7.06394,7.67749,7.70133,7.62808,7.39136,7.37002,4165,4.12484,4.1527,
Australia,AUS,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,5.44650983810425,5.42536020278931,5.54127979278564,5.61011,5.65754,5.89089,6.00074,6.17732,6.12882,6.23084,6.3037,6.04002,6.11654,6.6929,6.79625,6.70413,6.56372,6.48881,3.39993,3.36992,3.4053,
Australia,AUS,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,94.4408187866211,93.8934783935547,93.2776412963867,92.99811,,,93.42278,93.89243,,,,,,,97.1801,97.54392,,,,,96.04001,
Australia,AUS,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,95.5586395263672,95.6751098632813,95.6765365600586,95.90952,,,96398,96.66264,,,,,,,97.98201,98.2361,,,,,96.74048,
Australia,AUS,"School enrollment, primary (% net)",SE.PRM.NENR,94.9836807250977,94.7560501098633,94.4350814819336,94398,93.85651,93.85948,94.8527,95.2255,95.50656,95.63832,96.41764,96.53968,96.68084,96.98847,97.57037,97.88079,97.38938,97.04009,96.9821,96.65012,96.38096,
Australia,AUS,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,101.032669067383,100.455268859863,99.8291625976563,99.65351,99.47181,100.42207,100.57962,101.28787,101.96088,102.67289,104.72852,104.81534,105.18319,105.71,105.8308,106.1895,106.1445,105.5852,101.5856,100.7552,100.3438,
Australia,AUS,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,101.344337463379,101.432968139648,101.548751831055,101.87554,101.90325,102.7679,102.85733,103.3166,103.57591,103.97981,105.6681,105.48767,105.42822,105.5238,105.5409,105.7682,105.8349,105.3217,101.6151,100733,100.3339,
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.184028625488,100.928619384766,100.658836364746,100.72193,100.63978,101.54878,101.67431,102.26413,102.73932,103.30405,105.18305,105.14112,105.30213,105.6194,105.6897,105.9845,105.9939,105.4571,101.5999,100.7444,100339,
