Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Chile,CHL,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,70.3990020751953,69.1890029907227,69.2040023803711,69.4219970703125,68.6080017089844,68.4710006713867,68.2379989624023,68.1589965820313,70.1559982299805,71.0770034790039,72.1279983520508,72.7539978027344,72.7689971923828,72.5960006713867,72.4420013427734,73.6679992675781,73.2730026245117,72.8720016479492,73.0950012207031,72.1920013427734,71.3290023803711,71.4759979248047
Chile,CHL,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,68.4599990844727,67.4029998779297,66.6719970703125,66.6669998168945,66.2229995727539,66.0719985961914,65.6600036621094,66.1490020751953,67.7369995117188,69.5839996337891,70.8239974975586,71.8050003051758,71.8919982910156,71.6999969482422,72.3610000610352,73.7259979248047,73.1129989624023,72.765998840332,72.8949966430664,71.9100036621094,70.7799987792969,70.9069976806641
Chile,CHL,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,74.3170013427734,72.7470016479492,74.2170028686523,74.8190002441406,73.3140029907227,73.1959991455078,73.1589965820313,71.8779983520508,74.5410003662109,73.7419967651367,74.390998840332,74.3410034179688,74.1900024414063,74.0100021362305,72.5650024414063,73.5810012817383,73.5110015869141,73.0270004272461,73.3870010375977,72.5989990234375,72.1100006103516,72.2870025634766
Chile,CHL,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,26.4069998264313,27.7999997138977,27.4950001239776,27.566000699997,28.3569993972778,28.6740000247955,28.8509995937348,28.7380003929138,26.9730007648468,25.9940006732941,24.8159997463226,24.3650003671646,23.5639991760254,22.7179996967315,22.9700005054474,22.1799991130829,22.452000617981,22.934000492096,22.7560009956359,23.7390003204346,24.2179989814759,24.0700001716614
Chile,CHL,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,27.5489991903305,28.8849991559983,29.3169993162155,29.8360008001327,30.1730000972748,30.4100008010864,30.8260006904602,30.1070005893707,28.7399997711182,26.8110008239746,25.3420007228851,24.691999077797,23.582999587059,22.4469997882843,21.9119989871979,20.8890001773834,21.4289994239808,21.7680008411408,21.7760000228882,22.8090000152588,23.521999835968,23.4029994010926
Chile,CHL,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,24.1000003814697,25.6370005607605,23.8900003433227,23.1209990978241,24.7769992351532,25.2580003738403,25.0850009918213,26.2060008049011,23.7709994316102,24.5359995365143,23.905999660492,23.8180005550385,23.5330009460449,23.1449990272522,24.587999343872,24.1359996795655,23.9699993133545,24.6260008811951,24.1870002746582,25.0789995193481,25.2080001831054,25.0200004577636
Chile,CHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.1790008544922,53.189998626709,50.8919982910156,50.7060012817383,50.076000213623,49.8359985351563,50.5870018005371,51.0509986877441,52.0870018005371,52.9690017700195,53.9449996948242,54.8079986572266,53.484001159668,55.6389999389648,57.4179992675781,57.7750015258789,58.1370010375977,58.0519981384277,58.2130012512207,57.9529991149902,58.0270004272461,57.9210014343262
Chile,CHL,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,52.390998840332,52.4189987182617,50.3800010681152,50.0979995727539,49.314998626709,48.984001159668,49.6839981079102,49.8250007629395,50.5540008544922,51.7490005493164,52.4650001525879,53.1500015258789,51.890998840332,53.7081985473633,55.543098449707,55.7162017822266,56.0182991027832,55.9768981933594,55.9570999145508,55.603199005127,55.720100402832,55.5110015869141
Chile,CHL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.8300018310547,72.4800033569336,69.1640014648438,68.6289978027344,67.9240036010742,67.5299987792969,67.7880020141602,67.6500015258789,68.4970016479492,69.2679977416992,69.7839965820313,69.9280014038086,67.4199981689453,69.3850021362305,70.7080001831055,70.8560028076172,70.7009963989258,69.9509963989258,70.3010025024414,69.5960006713867,69.306999206543,69.181999206543
Chile,CHL,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,71.8160018920898,71.4400024414063,68.2289962768555,67.7590026855469,66.9189987182617,66.4420013427734,66.6620025634766,65.9619979858398,66.3399963378906,67.5309982299805,67.8089981079102,67.8249969482422,65.3889999389648,66.9168014526367,68.2898025512695,68.0224990844727,68.0137023925781,67.2552032470703,67.3504028320313,66.9024963378906,66.7408981323242,66.0160980224609
Chile,CHL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,34.4160003662109,34.7550010681152,33.4150009155273,33.548999786377,32.9770011901855,32.8730010986328,34.0820007324219,35.1129989624023,36.318000793457,37.298999786377,38.7060012817383,40.2529983520508,40.060001373291,42.3899993896484,44.6020011901855,45.1529998779297,46.0069999694824,46.5579986572266,46.5299987792969,46.693000793457,47.1129989624023,47.0190010070801
Chile,CHL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,33.7169990539551,34.1240005493164,33.189998626709,33.0900001525879,32.3650016784668,32.1679992675781,33.3120002746582,34.2639999389648,35.3219985961914,36.5120010375977,37.6520004272461,38.9949989318848,38.8759994506836,40.9716987609863,43.2470016479492,43.8386001586914,44.4334983825684,45.0766983032227,44.9362983703613,44.6626014709473,45.0376014709473,45.315601348877
Chile,CHL,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,35.5200004577637,,,42.5999984741211,,,28.6100006103516,,,28.2900009155273,,,,,,,,,
Chile,CHL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,29.6009998321533,30.8110008239746,30.7959995269775,30.5779991149902,31.3920001983643,31.5289993286133,31.761999130249,31.8409996032715,29.8439998626709,28.9230003356934,27.8719997406006,27.246000289917,27.2310009002686,27.4039993286133,27.5580005645752,26.3320007324219,26.7269992828369,27.1280002593994,26.9050006866455,27.8080005645752,28.6709995269775,28.5240001678467
Chile,CHL,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,31.5400009155273,32.5970001220703,33.3279991149902,33.3330001831055,33.7770004272461,33.9280014038086,34.3400001525879,33.851001739502,32.2630004882813,30.4160003662109,29.1760005950928,28.1949996948242,28.1079998016357,28.2999992370605,27.6389999389648,26.2740001678467,26.886999130249,27.2339992523193,27.1049995422363,28.0900001525879,29.2199993133545,29.0930004119873
Chile,CHL,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,25.6830005645752,27.2530002593994,25.7830009460449,25.1809997558594,26.6860008239746,26.8040008544922,26.8409996032715,28.1219997406006,25.4589996337891,26.257999420166,25.6089992523193,25.6590003967285,25.8099994659424,25.9899997711182,27.4349994659424,26.4190006256104,26.4890003204346,26.9729995727539,26.613000869751,27.4009990692139,27.8899993896484,27.7129993438721
Chile,CHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.19300007820129,3.01099991798401,3.30100011825562,3.01099991798401,3.03399991989136,2.85500001907349,2.91000008583069,3.1029999256134,2.86999988555908,2.92899990081787,3.0550000667572,2.88100004196167,3.66700005531311,4.68699979782104,4.58799982070923,4.15100002288818,4.27400016784668,4.19399976730347,4.14900016784668,4.06899976730347,4.45300006866455,4.4539999961853
Chile,CHL,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.99000000953674,3.71199989318848,4.01200008392334,3.49699997901917,3.60400009155273,3.51900005340576,3.51399993896484,3.74399995803833,3.52300000190735,3.60500001907349,3.83400011062622,3.50300002098084,4.52400016784668,5.85400009155273,5.72700023651123,5.38500022888184,5.45699977874756,5.46600008010864,5.3289999961853,5.2810001373291,5.69799995422363,5.69000005722046
Chile,CHL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.58299994468689,1.61600005626678,1.89300000667572,2.05999994277954,1.90900003910065,1.5460000038147,1.75600004196167,1.91600000858307,1.68700003623962,1.72300004959106,1.70299994945526,1.84099996089935,2.27699995040894,2.84599995613098,2.84699988365173,2.28299999237061,2.51799988746643,2.34699988365173,2.42600011825562,2.32100009918213,2.68199992179871,2.69400000572205
Chile,CHL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,36.4210014343262,35.0919990539551,31.1240005493164,29.8659992218018,28625,27.6959991455078,27.5820007324219,28.0739994049072,28.7700004577637,29.7180004119873,30.7310009002686,31.7250003814697,29.3439998626709,31.2649993896484,32.0890007019043,31.3449993133545,30.6359996795654,30.2509994506836,30.2770004272461,29.2490005493164,28.3199996948242,27.9130001068115
Chile,CHL,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,34.8359985351563,33.4329986572266,30.0970001220703,28.9589996337891,27.9699993133545,27.2339992523193,27.1959991455078,27.496000289917,27.7129993438721,28.4610004425049,28.9829998016357,30.1569995880127,28.3020000457764,30.5331001281738,31.6949005126953,31.0905990600586,30.4475994110107,30.0886993408203,30.2096996307373,29.1798000335693,28.3199005126953,27.5527000427246
Chile,CHL,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,46.8240013122559,45.1860008239746,40.9109992980957,38.7239990234375,37.2060012817383,36.3899993896484,35.693000793457,35.7690010070801,36.3549995422363,37.6660003662109,38.564998626709,39.5029983520508,35.7330017089844,37.8219985961914,38.4199981689453,37.1679992675781,36.1129989624023,35.9090003967285,36.0589981079102,34.1339988708496,32.3250007629395,31.931999206543
Chile,CHL,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,45.1990013122559,43.326000213623,39.3120002746582,37.5040016174316,36.326000213623,35.6969985961914,35.0429992675781,34.7639999389648,34.4990005493164,35.6459999084473,35.9700012207031,37.435001373291,34.1500015258789,36.5565986633301,37.5503997802734,36.0481986999512,35.344799041748,34.9984016418457,35.2014999389648,33.5866012573242,31.8122005462646,30.4214000701904
Chile,CHL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,25.7479991912842,24.7290000915527,21.0690002441406,20.7600002288818,19.7950000762939,18.742000579834,19.2210006713867,20.1359996795654,20.9409999847412,21.5060005187988,22.6299991607666,23.673999786377,22.7240009307861,24.4650001525879,25.5170001983643,25.2950000762939,24.9400005340576,24.3589992523193,24.2490005493164,24.1539993286133,24.1389999389648,23.7140007019043
Chile,CHL,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,24.5230007171631,23.3740005493164,20.57200050354,20.19700050354,19.2889995574951,18.4850006103516,19.0659999847412,19.9249992370605,20.5429992675781,20.9020004272461,21.7099990844727,22.4680004119873,22.0090007781982,23.8204002380371,25.2693004608154,25.5592994689941,25.1240997314453,24.5370006561279,24.4330005645752,24.0881004333496,24.2879009246826,24.1700992584229
Chile,CHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.4209995269775,14.4390001296997,14.4309997558594,14.4399995803833,13.6009998321533,13.5,13.5989999771118,13.3599996566772,13.1599998474121,12.8489999771118,12.3109998703003,11.7189998626709,11.1770000457764,10.6049995422363,10.2609996795654,9.98200035095215,9.47500038146973,9.40200042724609,9.37800025939941,9.47999954223633,9.2519998550415,9.15200042724609
Chile,CHL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,19.3279991149902,19.3950004577637,19.3740005493164,19.44700050354,18.1259994506836,17.9389991760254,18.1439990997314,17.6180000305176,17.2070007324219,16.7810001373291,16.1529998779297,15.4479999542236,14.8009996414185,14.0860004425049,13.6540002822876,13.3039999008179,12.7089996337891,12.7810001373291,12.7119998931885,12.6630001068115,12.0109996795654,11.8900003433228
Chile,CHL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,4.50699996948242,4.56099987030029,4.64699983596802,4.63600015640259,4.6729998588562,4.75699996948242,4.92500019073486,5.48400020599365,5.82600021362305,5.8270001411438,5.64699983596802,5.48299980163574,5.30200004577637,5.11399984359741,5.07499980926514,4.95300006866455,4.67700004577637,4.4980001449585,4.50799989700317,4.89300012588501,5.32600021362305,5.25099992752075
Chile,CHL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,24.14,,,,,,,,,29.4,,,,,,
Chile,CHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.99400109711175,4.47130475324964,-2.74856542221362,2.96756063600539,3.53348630135966,1.49098426605086,1.35988033193371,5.38172643101964,6.93592613988234,2.35609067883824,6.16017329859267,1.30489161607477,3.20165968683246,9.43825317570939,6.50247511496502,5.65273454586406,2.80610556212505,1.53820531810685,2.22130297645688,1.0836985727112,-1.3014310046885,
Chile,CHL,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,5859.12536777881,6121.10471884716,5952.86215108744,6129.51694499877,6346.10258658982,6440.72197766332,6528.3080890721,6879.64377100009,7356.81078164367,7530.14391472974,7994.01382951053,8098.32704575967,8357.6079180916,9146.42011283422,9741.16380458143,10291.8059361322,10580.6048749491,10743.3563018235,10981.9987951272,11101.0105593252,10956.5385660724,
Chile,CHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4617.47830261567,4484.13629491575,3977.44300953792,4005.28285364802,3671.68757154122,3572.30141526098,3698.06418195139,4492.85979875261,5427.99520918962,6019.40053649947,6792.52061387836,7466.00571445665,7436.74519217016,9146.42011283422,10600.7634300338,11471.4864105237,11982.7343612868,11267.788798855,10641.2744656613,10755.3192167394,11353.3045916759,
Chile,CHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.43887478703395,5.82443036528633,-1.54691285950554,4.18686936624495,4.70605602255721,2.59180936883526,2.42775676296083,6.48090524149762,8.05603441918959,3.44262219137454,7.30061675117324,2.39614631185017,4.3006650352511,10.5811658469033,7.57008800343972,6.67514638847572,3.81736660352921,2.6214100576485,3.43233954782511,2.43217666223158,0.115277619655885,
Chile,CHL,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,86634316695.5584,91680272143.9328,90262058224.5086,94041212689.6528,98466844843.12,101018917752.96,103471411360578,110177295482897,119053216329131,123151768774023,132142607434506,135308937648.93,141128121819968,156061122446358,167875086754703,179080994545.36,185917172624403,190790824086475,197339412995216,202139056143471,202372077235788,
Chile,CHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,68275050027.7019,67162196160.8574,60309172865.0216,61450463405.5153,56970319260.7292,56029436468.2321,58613030357.5942,71953019384.0889,87839732059.6523,98444310151.7828,112281690288929,124743949706616,125578262549591,156061122446358,182689062229509,199607844148897,210554700708492,200104199299526,191216817243355,195844338979315,209700519908.97,
Chile,CHL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,10.9051872622042,9.48234674768727,7.79379950627282,8.40513792894721,8.48656148737205,9.37104641711798,9.05849398711258,11.4997766006228,12.5343134161213,15.8208985736686,15.3167331394233,11.5359663240648,11.5451964223884,13.2839250973058,11.4718854552624,10.4780744628211,9.48898692324956,9.19122465261905,8.98697136531645,7.67622114982088,6.68625539880883,
Chile,CHL,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,8979405423.30859,7561397164.06238,5691574304.93204,6314327384.86047,5824476434.44385,6281696333.89124,6435345611.14817,10473518202.4594,14038431026.0559,21516422060.1893,23587769034.7119,19149704097.9476,18587766240.0453,26966367947.5307,27188368528.9719,26719089880.1938,25240705215.8438,23161886124.6,21299122135.8,18653217394.0648,17785439360.8315,
Chile,CHL,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.05102969,22.48762122,21.67260652,21.83394834,22.04324309,22.37283996,22.10428654,24.54354097,25.54995384,28.88061942,28.39142893,24.64282243,24.56232886,26.3898484,24.5315897,23.58757423,22.48484235,22.29851374,22.03895826,21.44315905,21.34539823,
Chile,CHL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,3.93639511970507,2.7701809774466,3.53637962923552,4.77314693996836,3.43463550142134,3.41338765344311,4.44958140795443,7.95282601862192,8.48227642357457,14.5524558708872,13.9704995518068,11.7967970291152,9.04080708413341,10.0017253498388,9.85701593479462,8.65730644011655,7.82112249336546,7.52790016868013,6.27945449512454,5.63881054063771,6.48381419506065,
Chile,CHL,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.147001229585308,0.146623477580796,0.14740637188932,0.136133125553322,0.137759927862096,0.129759560609492,0.132723835814227,0.126795953471071,0.122045060624023,0.121745199055298,0.117064007689133,0.110522883639214,0.11941150151615,0.119223973907924,0.118342312318227,0.112858803461855,0.110472084791581,0.107868207114682,0.107561069991221,0.108220394891635,0.112034394582708,
Chile,CHL,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,121041813.077913,116920249.497815,107646381.967263,102269484.443268,94547061.8032283,86981764.883699,94289818.5412483,115480480.429988,136690467.898905,165573470.715205,180278571.841264,183467986.841096,192252517.441001,242024667.033086,280471280.194199,287789948.82773,293855745.545607,271827881.928999,254919735.879195,262975559.586673,298011489.590002,
Chile,CHL,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0229031756488601,0.0192925621348419,0.0236142119410503,0.0333813215365891,0.0296366200142039,0.0475444893697417,0.0407762250262612,0.0248792694008269,0.0326772907170796,0.0243444141528685,0.0199385636358832,0.0256805199493653,0.0267553705247205,0.0162231446447514,0.0161777540376616,0.0195051757080594,0.0115104221276894,0.00896379026726475,0.00624617687254968,0.00578367017160015,0.00867771541463567,
Chile,CHL,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,18858630.7311881,15384242.7930059,17244739.4633038,25077588.7918973,20340133.6484926,31870511.7098854,28968292.2056654,22659003.7339803,36598565.6031291,33108403.2479012,30705387.9992602,42629663.1159464,43076146.5447999,32932983.6288452,38341277.0692581,49738198.0555516,30617722.8596537,22588751.4735072,14803439.1879427,14054318.5169884,23082723.0029309,
Chile,CHL,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,3.91349194405621,2.75088841531176,3.51276541729447,4.73976561843177,3.40499888140714,3.36584316407337,4.40880518292817,7.92794674922109,8.44959913285749,14.5281114567343,13.9505609881709,11.7711165091658,9.01405171360869,9.98550220519402,9.84083818075696,8.63780126440849,7.80961207123777,7.51893637841287,6.27320831825199,5.63302687046611,6.47513647964601,
Chile,CHL,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3222395905.87555,2193608862412,2565265551.4471,3560730602.5533,2336910629.06619,2256226649.9492,3132108397.34827,7220444141.63654,9463551028.80039,19758231581.1586,21483863921.7832,19540053405.2153,14512623258.91,20270569476.5439,23322786488394,22026393224.2417,20773568109.4925,18947719673.6004,14867503714.2572,13688255295.2326,17223863035.8584,
Chile,CHL,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.1458424240248,13.0052744687678,13.8788070104581,13.4288104119006,13.556681606112,13.0017935395774,13.0457925559646,13.0437643665456,13.0893913803073,13.0620219586843,13.1193119488884,13.0562453162967,12.9602720776116,13.1208744302805,13.058991563303,13.0651076191397,13.0229749846452,13.0656715378571,13.0383441363713,13.7668112785742,14.6814038842739,
Chile,CHL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,10824376135.6914,10370644324.9376,10135269877068,10088341922.1395,9304189059.55615,8715496133.10876,9268006799.85183,11879718038.5406,14660118345.9441,17764349863.8107,20203740401.2881,21673367225.0524,20866038044.9547,26635375093.4693,30949810005.0281,33316024428.8062,34641113459.1562,32925492275.4,30900875603.2,33453351406.9352,39052534332.1685,
Chile,CHL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chile,CHL,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chile,CHL,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.858890617663987,0.943611072485766,1.15407093657013,1.1318250464528,1.18168666099155,1.30674908680336,1.30835240094189,1.16520148436734,1.03760896130842,0.952681445943118,0.979303515643926,0.957832676572334,0.951853783090664,0.852627481345067,0.841307504414321,0.838081198325934,0.865395285038717,0.954259188626907,1.07201274507991,1.09237592567702,1.06225822207191,
Chile,CHL,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,707216381.052962,752452771.16785,842782840.816576,850279191.858908,811012342.287666,875953504.284628,929481202.197097,1061217046.19836,1162122036.66543,1295646766.48264,1508127414.09165,1590002243.11007,1532484590.77597,1730833787.13049,1993898785.46194,2137107055.73113,2301951458.20299,2404733155.33981,2540670205.83939,2654473499.39515,2825606870.71129,
Chile,CHL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.1,3.4318628,3.63,3.41,3545,3.68,3.69,3.49,3.36,3.25,3.39,3.99832938632277,4.23,4.23,4.12,4.66,4.57,4.57,4.57,4.57,4.57,
Chile,CHL,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2552561101.7,2736630323.04743,2650878395.0979,2561749320.9979,2432995859.49235,2466815495.2784,2621454000.9543,3178546835.8232,3763200000,4420000000,5220600000,6637226781.2958,6810300000,8586900000,9764400000,11883000000,12156200000,11516400000,10830900000,11105100000,12156200000,
