Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Italy,ITA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,15.6300743708054,14.7993730731099,12.8212008575731,14.0486274818261,15.3093107733879,15.9349879611292,16.008711108925,16.8763669507345,17.8882510335928,18.6988562639164,19.6028655776604,21.3391292849339,21.9731825665026,22.8134393257924,22.6214916183292,22.9917244525926,23.6389211328825,22.467388056935,21.0384144276996,20.4265401557597,20.7846992046005,,
Italy,ITA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,80.8250576506118,81.6458814665759,86.3919949209212,85.0513029995331,83.7843322300921,83.2027423665142,83.1330104179728,82.2204838366982,81.3196975767917,80.6461505902119,79.7316572902715,77.6422753939795,77.1446140556405,76.3683640644894,76.2654251866627,75.9226750654975,75.298827509496,76.4509942555356,77.913868451757,78.5238270116971,78.1171466500991,,
Italy,ITA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,240414000000,245801000000,235564000000,240518000000,244490000000,254427000000,299333000000,353782000000,373135000000,416875000000,499882000000,542748000000,406909000000,447301000000,523258000000,501306000000,518268000000,529797000000,456989000000,461737000000,507418000000,546643000000,
Italy,ITA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,4.65832931335267,4.82295979774846,4.59755566142878,4.59771720313125,4.97546770890481,4.98093889399726,4.89378614760768,4.95638468154794,5.17604620246882,5.50163765372475,6.2846247630147,7.44654228721988,7.81859616125813,7.48162055941552,6.55337121057539,7.36588834723036,7.92786079457723,7.46425290498059,7.31251810021685,6.70618374529223,6.17123297518023,,
Italy,ITA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.29090383532727,1.28864626263278,1.271534064277,1.38055469732603,1.3242978799682,1.30374776980712,1.27551276262455,1.42071971027003,1.47520662876155,2.03933195201336,2.11601299927423,1.95821123498571,1.76116495921078,2.19899529521637,2.33614823793934,2.12378191502109,2.02867761251446,2.04007067807328,1.96292477987469,1.93398597499055,2.03989639874305,2.04532018012518,
Italy,ITA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,88.8858418731717,89.3495983063963,88.8704115272093,88.5319798243568,88.1242420827783,87.8901952802174,86.4559249998952,86.3921991055616,85.1499861608519,84.7732484433464,84.5754602149835,83.222523536702,83.0481453157735,82.3709776935281,82.2436191432099,82.1367642448194,82.4480671222084,83.0386331703133,83.4821303927035,83.8929659940768,83.1105146288815,83.2301402909053,
Italy,ITA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,9.37231215306103,5.66177887219581,3.64216994279024,4.50514848986205,6.41979695384696,7.00326862435962,5.46883862771223,5.70295261930341,6.08445271618942,6.70161562268732,7.02371960043952,5.50211130242924,6.77888283077927,6.38763452855273,6.86797485154744,6.86698690961699,6.83596611751741,6.75937647376568,6.43325139985931,6.75275947455864,6.94100721704597,6.66525144578286,
Italy,ITA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,4.4489918328,4.3444940845,3.6344456927,3.2895716499,3.2401112566,3.1051887131,2.7271717574,2.2275716722,1.9433199168,2.0198647924,2.154301261,2.1046517192,1.8647775037,1.7452581627,1.6702532369,1.8970162641,1.860191363,1.8964065018,,
Italy,ITA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.43494697018322,1.11157424594682,1.20507075828135,2.02581317027152,1.92337009744187,1.77040583939016,2.15815949707877,2.35610397610218,3.46343696323223,3.61737346769741,3.85858113934963,4.62527263320924,3.5753834772358,4.68604270470636,4.79221528704258,4.71873266763672,4.28927682259845,3.75957204597759,3.30239149625895,2.68005474782784,3.27018592277192,3.51553696004238,
Italy,ITA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,6.37757127291902,6.41469742327184,6.69363754874428,6.09910543362079,6.30396469061751,6.71667106495303,6.79889287371213,6.46186248575614,6.50818887332475,6.34882578997959,6.28700886274852,6.7851633175895,8.09796062618049,7.88771564754187,7.72391530805684,7.97237133838623,8.19865259172038,8.27235092363517,8.70178418120707,8.95621629934191,8.99327964962194,8.87406663583326,
Italy,ITA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.636162922849406,0.634332937600149,0.697718764290969,0.698530086977423,0.652361830744449,0.685108246212649,0.644406828777204,0.613637425629295,0.572400212182652,0.605125737845115,0.591763035537344,0.592932588176866,0.653575720975959,0.711140000188292,0.730779027911273,0.72090375972075,0.705141014995068,0.674920617881899,0.686545887127299,0.698613842671731,0.72135580685174,0.708294806052593,
Italy,ITA,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,100,99.57960231,106.0142715,127.1452573,142.9303059,149.2469606,157.5906848,179.592081,201.9786058,186.3085454,185.4933438,207.5258496,199.0149578,207.0877754,209.2217458,177.980747,176.993912,186.3338314,201.8453227,
Italy,ITA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,100,102.0805084,99.78172501,97.88310587,102.9115542,103.9473662,109.983695,115.7266319,111.7238413,90.80662158,100.2592696,104.8326765,104.7297776,104.0212781,105.2823506,106.7544526,108.4648452,113.2211333,112.599885,
Italy,ITA,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,52.1328260132125,53.3210032746316,53.5888954875594,53.4040559963975,53.3114928534987,53.67826044847,53.899836560594,54.170369327265,54.0422498305446,53.9831660246794,54.4685312560802,54.1296208093291,54.8533055306393,53.9328576845319,53.6877099530872,53.2650978908414,53.6527363408583,54.2067517298243,54.9331196874313,55.6489264490826,55.1815061626599,,
Italy,ITA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,100,98.35977124,106.0729987,128.4394652,139.5463343,137.0322592,133.6967097,148.3079813,154.2813828,153.3496603,139.6341075,141.8855286,131.343473,139.5158299,143.9605018,123.5468199,126.4582294,125.262828,129.2812135,
Italy,ITA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,31.271865842544,30.1046770243189,28.2472203650936,27.1697381314896,24.6865618236745,26.1423849088134,26.7638436234754,23.8302037467433,24.0164537636667,22.1651082330944,21.7518288570785,23.8467880815806,25.9313612793985,24.2546161934629,24.6228682697386,24.6881501498058,24.7040856004033,25.482248316355,24.4499416915631,24.4612122278896,24.4253695331792,24.3094402172341,
Italy,ITA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,26.7011241745886,24.2420269715514,23.0800152439992,22.970513731654,19.7854610142474,20.6911248640495,21.2686889373474,24.7435809210366,23.0926866745014,21.9432716042399,22.2915991956729,23.1424185491923,21.2580170935121,23.5981442649349,23.5941209782713,23.3501575307655,23.9293802475933,23.5896298464586,23.4830888374774,22.2859663644789,21.879879596223,21.6599846630966,
Italy,ITA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,53219609921.0401,58457641901.3447,59784132003.2967,57731551914.8507,59943746099.1066,64793360593.3963,76983238548.8644,85904228897.9439,93112615907.5328,104496637954698,125609999259597,129745153043718,107851880422631,110915111490188,116755840060125,106282549081465,109082953868655,113279300134822,99898432256.2287,102150997508031,114229117860354,123836537853481,
Italy,ITA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,29.2855308368049,37.2340505298426,39.2101945189581,42.8228064537997,46.5458423984292,43.832221777377,44.0555639222031,41.4581433184058,43.5298075132379,45.6409580144981,46.625326836457,42.7832146170647,43.0030026554229,42.5739728579372,42.3301554493233,41.723482233658,40.8434715552991,40.720103569803,41.0937993505448,41.2733266043226,41.4697426367084,41.6406261822931,
Italy,ITA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,88.01093367,91.50113983,92.41071179,100,98.93769808,103.4589702,124.6118548,148.8128641,161.1640643,185.3581499,214.3026781,235.3521398,173.8610903,203.9938574,234.0403441,204.6434726,200.7667228,198.6937138,172.1077139,170.3776948,189.7843881,209.7512356,
Italy,ITA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,208257000000,215961000000,220204000000,238024000000,236123000000,246933000000,297935000000,355280000000,384577000000,442603000000,511870000000,563106000000,414863000000,486932000000,558937000000,489105000000,479344000000,474394000000,410919000000,406788000000,453123000000,,
Italy,ITA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,5.14170444215396,5.22038813955668,0.275883090225427,0.228434861610594,0.263500339653486,0.327251970777498,0.347840902210214,0.337200642028814,0.222054209690127,0.108456740238992,0.189534751987809,0.20450608162584,0.227278585942829,0.206996820705971,0.442388906978783,0.463675947291481,0.549488331761741,0.357094834884084,0.354915258238242,0.323076514548118,0.325339892920903,,
Italy,ITA,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,33.2,,,,,31.4,,,,,29.6,29.5,29.1,28.8,28.6,28.1,27.8,,,
Italy,ITA,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,20.3,,,,,20.2,,,,,20,20,19.8,19.8,19.9,19.8,19.8,,,
Italy,ITA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,,,,26.5,,,,,25.6,,,,,24.6,24.6,24.3,24.1,24.1,23.8,23.7,,,
Italy,ITA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,26.5,26,25.5,25.1,24.7,24.4,24.2,24,23.9,23.8,23.6,23.5,23.5,23.4,23.5,23.6,23.7,23.9,24.2,24.6,,,
Italy,ITA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,0.0049191307640975,0.00463877856075257,0.00439681573936975,0.00427502883678903,0.00391124071604038,0.00378141625446924,0.00354546300019673,0.00344270482048079,0.00325330054700387,0.00321258995844426,0.00304052840185707,0.00291122132626813,0.00275976150403893,0.00260897761092248,0.00239683856539767,0.00226081256472066,0.00217724283305441,0.00194899829806344,,
Italy,ITA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,20300,21600,22700,23400,25600,26400,28200,29000,30700,31100,32900,34300,36200,38300,41700,44200,45900,51300,,
Italy,ITA,Number of maternal deaths,SH.MMR.DTHS,,,,19,18,17,17,16,15,14,14,13,13,12,11,11,10,9,9,8,7,,
Italy,ITA,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,121.48,114.03,,,,,
Italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4,4.1,4.2,4.2,4.4,4.4,4.1,4203,,3.7,,4242,3802,,,3.8608,3.9371,3.9588,3.9174,4.0323,4.0931,,
Italy,ITA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,5.44,,,6932,,,,,6.9414,6.8862,6608,5.6446,5.8184,5957,5.8693,,
Italy,ITA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.9000000954,5.5,4.9000000954,4.7,4.6,4.4,4.2,4,4,3.9,3.8,3.7,3.6,3.6,3.5,3.4,,,,,,,
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,57,55,70,74,77,81,84,86,87,88,90,90,90,91,90,90,90,87,85,87,92,93,
Italy,ITA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95,95,95,87,93,93,96,94,95,96,97,96,96,96,96,97,96,95,93,94,95,95,
Italy,ITA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,95,95,97,94,95,95,95,96,96,96,97,96,96,96,96,96,96,95,93,93,94,95,
Italy,ITA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Incidence of HIV (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Italy,ITA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,4900,5000,5000,5000,5000,5000,5000,5000,5000,5000,4900,4800,4700,4600,4400,4300,4100,3900,3700,3500,3300,3100,
Italy,ITA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Italy,ITA,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,4900,5000,5000,5000,5000,5000,5000,5000,5000,4900,4900,4800,4700,4500,4400,4200,4100,3900,3700,3500,3300,3100,
Italy,ITA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,30,36,41,45,49,52,56,59,62,65,67,70,72,75,77,78,80,86,91,
Italy,ITA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Italy,ITA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Italy,ITA,Children (0-14) living with HIV,SH.HIV.0014,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,500,500,500,500,
Italy,ITA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,86.4650961277293,87.0342932628798,87.5967725174402,88.1253770793395,88.6534814639301,89.1810679935755,89.7081518208483,90.2347213596909,90.7607857871525,91.2863419578499,91.8113939861102,92.335932168632,92.8600457177297,93.3837083973128,93.906890565105,94.4731363584438,95.0393856211047,95.0396145561267,,
Italy,ITA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,99.9999965910314,100,99.9923348565022,99.9463500963943,99.9003916010619,99.8544390750045,99.8085092634353,99.7625889281037,99.7166879738304,99.6708026049911,99.6249369972761,99.5790803223169,99.533328040074,99.4876503004492,99.4420143660675,99.4422539664209,99.4424943428778,99.4427338843003,,
Italy,ITA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,100,100,99.9927052176139,99.9489365232976,99.9051678289812,99.8613991346648,99.8176304403484,99.773861746032,99.7300930517156,99.6863243573992,99.6425556630828,99.5987869687664,99.5550182744501,99.5112495801337,99.4674808858173,99.4674808858173,99.4674808858173,99.4674808858173,,
Italy,ITA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,100,100,99.9915697674419,99.940988372093,99.8904069767442,99.8398255813953,99.7892441860465,99.7386627906977,99.6880813953488,99.6375,99.5869186046512,99.5363372093023,99.4857558139535,99.4351744186047,99.3845930232558,99.3845930232558,99.3845930232558,99.3845930232558,,
Italy,ITA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.2,3.9,3.7,3.5,3.3,3.1,2.9,2.8,2.7,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.2,2.2,2.1,2.1,2,2,
Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,13.5,,,,,11.6,,,,,10.3,,,,,9.8,9.5,,,
Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,17.9,,,,,15.1,,,,,13.3,,,,,12.4,12,,,
Italy,ITA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,9.3,,,,,8.2,,,,,7.5,,,,,7.3,7.2,,,
Italy,ITA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,6,,,,,,,,,,4.3,,,,,3.7,,,3.3,
Italy,ITA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,5.1,,,,,,,,,,3.6,,,,,3.1,,,2.8,
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.6,6.2,5.9,5.6,5.3,5.1,4.8,4.6,4.5,4.3,4.2,4.1,4.1,4,3.9,3.8,3.7,3.6,3.4,3.3,3.2,3,
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Italy,ITA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27,27.4,27.7,28,28.2,28.4,28.6,28.7,28.9,29,29.2,29.3,29.4,29.6,29.7,29.7,29.8,29.9,30,30,30.1,30.1,
Italy,ITA,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,1.4,,,,,,,,,,0.9,,,,,0.8,,,0.7,
Italy,ITA,Number of neonatal deaths,SH.DTH.NMRT,2213,2080,1965,1858,1754,1670,1617,1583,1543,1489,1437,1407,1386,1354,1301,1236,1168,1104,1049,1002,955,905,
Italy,ITA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,91.9,,,,,,,,,,92.6,,,,,91.5,91.4,,,
Italy,ITA,Number of under-five deaths,SH.DTH.MORT,3515,3300,3115,2961,2836,2732,2641,2562,2497,2445,2399,2352,2297,2232,2152,2061,1960,1853,1739,1625,1516,1417,
Italy,ITA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,4.8,,,,,,,,,,4.2,,,,,3.8,3.8,,,
Italy,ITA,Number of infant deaths,SH.DTH.IMRT,2984,2800,2643,2514,2409,2323,2247,2181,2126,2081,2040,1998,1951,1893,1824,1744,1658,1566,1471,1375,1283,1200,
Italy,ITA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,3.4,,,,,,,,,,3.2,,,,,4.7,4.9,,,
Italy,ITA,Number of deaths ages 5-14 years,SH.DTH.0514,,,,753,,,,,,,,,,518,,,,,442,,,414,
Italy,ITA,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
