Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Spain,ESP,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,76.3789978027344,77.3219985961914,78.5979995727539,79.9160003662109,80.0810012817383,81.1630020141602,81.8970031738281,81.9509963989258,81.9970016479492,82.2900009155273,82.4929962158203,82.4290008544922,83.1719970703125,83.3199996948242,83.6080017089844,82.6949996948242,82.1399993896484,82.4069976806641,82.7180023193359,83.0589981079102,83.5149993896484,83.5469970703125,
Spain,ESP,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,74.7610015869141,75.7210006713867,76.6460037231445,77.9680023193359,78.0910034179688,78.870002746582,79.5449981689453,79.4069976806641,79.4580001831055,79.4789962768555,79.5459976196289,79.1959991455078,79.8980026245117,79.8339996337891,80.2020034790039,78.8990020751953,78.1389999389648,78.556999206543,79.0270004272461,79.5619964599609,79.9440002441406,80.0009994506836,
Spain,ESP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,79.3919982910156,80.322998046875,82.1520004272461,83.3160018920898,83.5029983520508,84.9410018920898,85.6650009155273,85.8990020751953,85.7890014648438,86.3929977416992,86.6910018920898,86.8580017089844,87.4029998779297,87.7480010986328,87.838996887207,87.2949981689453,86.9619979858398,87.0559997558594,87.1989974975586,87.2910003662109,87.8460006713867,87.8639984130859,
Spain,ESP,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,18.384000301361,17.4869999885559,15.4009997844696,14.4550004005432,14.5080000162125,13.6640003919601,12.7809995412826,12.6880003213882,12.9139995574951,12.3449995517731,12.0900003910065,11.8799995183944,11.2249998450279,11.1789999008179,11.2359999418259,12.1150002479553,12.7719997167587,12.533999979496,12.3100001215935,11.9830000996589,11.3810001909733,11.3619999289512,
Spain,ESP,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,18.6220004558563,17.8719990253449,15.9220000505447,15.1010004281998,15.2460001707077,14.7039997577667,13.6399997472763,13.8050004839898,14.08899974823,13.7000002264976,13.4980002045631,13.4420000314713,12.9359995722771,13.0699996948242,13.122999727726,14.4160000085831,15.3280000686645,15.0620003938675,14.6160002052784,14.1790004074573,13.5210003554821,13.490999609232,
Spain,ESP,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,17.9439997673034,16.7659997940064,14.4530000686646,13.3259997367859,13.2389998435974,11.9500002861023,11.4029996395111,10.9550004005432,11.157999753952,10.3660000562668,10.0849996805191,9.74000036716462,9.0130000114441,8.77499985694886,8.89100021123886,9.32599955797195,9.69200015068054,9.48199981451035,9.51000005006791,9.32399988174438,8.78400045633316,8.76800030469894,
Spain,ESP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.2879981994629,41.6129989624023,43.7070007324219,45.5330009460449,46.7280006408691,47.7089996337891,48.6479988098145,49.5260009765625,51.6230010986328,52.75,53.3209991455078,52.2140007019043,48.4959983825684,47.5089988708496,46.5820007324219,44.568000793457,43.5369987487793,44.2089996337891,45.4729995727539,46.693000793457,47.7480010986328,48.4630012512207,
Spain,ESP,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,40.2947998046875,41.560001373291,43.6265983581543,45.4962997436523,46.7019004821777,47.7793998718262,48.7369003295898,49.6576995849609,51.8695983886719,53.0476989746094,53.755199432373,52.687198638916,48.8712997436523,47.771800994873,46.9132995605469,44.9366989135742,43.8731002807617,44.5256004333496,45.8518981933594,47.0262985229492,48.1021995544434,49.0839004516602,
Spain,ESP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,54.0060005187988,55.867000579834,58.0359992980957,59.4720001220703,60.6240005493164,60.8580017089844,61.3059997558594,61.5699996948242,63.1389999389648,63.8639984130859,63.8499984741211,61.4640007019043,55.6679992675781,54.1360015869141,52.6389999389648,49.8930015563965,48.7299995422363,49.6319999694824,51.257999420166,52.5870018005371,53.8359985351563,54.7179985046387,
Spain,ESP,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,54.0331001281738,55.7998008728027,57.9398002624512,59.3601989746094,60.5391006469727,60.8437004089355,61.2617988586426,61.5942993164063,63.2477989196777,64.0257034301758,64.1378021240234,61.7803993225098,55.8544998168945,54.1622009277344,52.7583999633789,50.0229988098145,48.8235015869141,49.6913986206055,51.3578987121582,52.6295013427734,53.8890991210938,54.9794998168945,
Spain,ESP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,27.3509998321533,28.1490001678467,30.1480007171631,32.3160018920898,33.5190010070801,35.1790008544922,36.556999206543,37.9939994812012,40.5709991455078,42.0629997253418,43.1769981384277,43.2900009155273,41.5740013122559,41.117000579834,40.7550010681152,39.4650001525879,38.5830001831055,39.0559997558594,39.9930000305176,41.1160011291504,41.9879989624023,42.5419998168945,
Spain,ESP,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,27.4209003448486,28.1963996887207,30.1993999481201,32.4294013977051,33.6141014099121,35.3676986694336,36.7783012390137,38.2431983947754,40.9202995300293,42.4714012145996,43.7218017578125,43.8863983154297,42.1212005615234,41.6071014404297,41.2960014343262,40.059398651123,39.1460990905762,39.6054992675781,40.6094017028809,41.7028999328613,42.6127014160156,43.4990997314453,
Spain,ESP,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,15.6499996185303,17.3500003814697,18.1299991607666,15.8599996566772,18.9300003051758,21.5,23.1200008392334,23.75,23.7600002288818,24.7000007629395,27.1200008392334,28.1000003814697,28.7900009155273,29.3400001525879,29.3999996185303,30.3500003814697,30.3400001525879,30.9099998474121,31.8999996185303,
Spain,ESP,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,23.621000289917,22.67799949646,21.4020004272461,20.0839996337891,19.9190006256104,18.8369998931885,18.1030006408691,18.048999786377,18.0030002593994,17.7099990844727,17.5069999694824,17.5709991455078,16.8279991149902,16.6800003051758,16.3920001983643,17.3050003051758,17.8600006103516,17.5930004119873,17.2819995880127,16.9409999847412,16.4850006103516,16.4529991149902,
Spain,ESP,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,25.2390003204346,24.2789993286133,23.3540000915527,22.0319995880127,21.9090003967285,21.1299991607666,20.4549999237061,20.5930004119873,20.5419998168945,20.5209999084473,20.4540004730225,20.8040008544922,20.1019992828369,20.1660003662109,19.7980003356934,21.1009998321533,21.8610000610352,21.443000793457,20.9729995727539,20.4379997253418,20.0559997558594,19.9990005493164,
Spain,ESP,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,20.6079998016357,19.6770000457764,17.8479995727539,16.6840000152588,16.4969997406006,15.0590000152588,14.335000038147,14.1009998321533,14.2110004425049,13.6070003509521,13.3090000152588,13.1420001983643,12.5970001220703,12.2519998550415,12.16100025177,12.7049999237061,13.0380001068115,12.9440002441406,12.8009996414185,12.7089996337891,12.1540002822876,12.1359996795654,
Spain,ESP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.23600006103516,5.19099998474121,6,5.63000011444092,5.41099977493286,5.1729998588562,5.32200002670288,5.36100006103516,5.08900022506714,5.36499977111816,5.41699981689453,5.69099998474121,5.60300016403198,5.5019998550415,5.1560001373291,5.19000005722046,5.08799982070923,5.05900001525879,4.97200012207031,4.95800018310547,5.10500001907349,5.09200000762939,
Spain,ESP,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,6.61700010299683,6.40700006484985,7.43100023269653,6.93100023269653,6.66400003433228,6.42600011825562,6.81500005722046,6.78800010681152,6.4520001411438,6.82000017166138,6.95599985122681,7.36100006103516,7.16499996185303,7.09600019454956,6.67399978637695,6.68499994277954,6.53299999237061,6.38100004196167,6.35599994659424,6.25899982452393,6.53499984741211,6.50799989700317,
Spain,ESP,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.66499996185303,2.91100001335144,3.39400005340576,3.35899996757507,3.25799989700317,3.10899996757507,2.93099999427795,3.14599990844727,3.05299997329712,3.2409999370575,3.22300004959106,3.40300011634827,3.58400011062622,3.4760000705719,3.26900005340576,3.37899994850159,3.34699988365173,3.46199989318848,3.29099988937378,3.3840000629425,3.36999988555908,3.36800003051758,
Spain,ESP,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,24.867000579834,26.6439990997314,29.9820003509521,32.4039993286133,33.7089996337891,34.1710014343262,34.3639984130859,34.6629981994629,38.318000793457,39.4150009155273,39.0890007019043,35.8870010375977,27.871000289917,24.798999786377,21.7770004272461,18.1650009155273,16.6480007171631,16.6569995880127,18.0139999389648,18.4820003509521,20.5610008239746,21.6149997711182,
Spain,ESP,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,24.8248996734619,26.5072002410889,29.7777996063232,32.2272987365723,33.6096000671387,34.2476005554199,34.4912986755371,34.8031997680664,38.510799407959,39.5523986816406,39.2229995727539,36.0325012207031,28.0464000701904,24.9647998809814,22.0165004730225,18.3971996307373,16.8176002502441,16.7159996032715,17.9377994537354,18.3609008789063,20.4766006469727,21.6567993164063,
Spain,ESP,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,29.4610004425049,31.9050006866455,35.818000793457,37.6769981384277,39.6209983825684,40.2039985656738,39.7470016479492,39.8870010375977,43.5820007324219,44.2220001220703,44.1469993591309,39.2169990539551,29.2689990997314,25.5550003051758,21.878999710083,18.3570003509521,17.1940002441406,17.3649997711182,18.7089996337891,19.5939998626709,21.3159999847412,22.4540004730225,
Spain,ESP,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,29.5109996795654,31.8437004089355,35.7274017333984,37.5191993713379,39.6297988891602,40.3974990844727,39.8560981750488,40.0904998779297,43.7536010742188,44.3609008789063,44.2220993041992,39.3306999206543,29.3728008270264,25.6005001068115,22.0706005096436,18.5109996795654,17.3318004608154,17.3966999053955,18.5769996643066,19.4344997406006,21.2147998809814,22.7278003692627,
Spain,ESP,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,20.048999786377,21.1159992218018,23.8379993438721,26.8379993438721,27.4619998931885,27.7950000762939,28.6720008850098,29.1380004882813,32.7480010986328,34.3269996643066,33.734001159668,32.3619995117188,26.3920001983643,23.9990005493164,21.6700000762939,17.9640007019043,16.0790004730225,15.9200000762939,17.2889995574951,17.32200050354,19.7719993591309,20.7369995117188,
Spain,ESP,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,20.1382007598877,21.1296005249023,23.7877998352051,26.7865009307861,27.3887004852295,27.8362998962402,28.8267993927002,29.2877998352051,32.984001159668,34.5047988891602,33.969799041748,32.5736999511719,26.6599998474121,24.3033008575439,21.9627990722656,18.2838001251221,16.2875003814697,16.0018997192383,17.2665004730225,17.2374992370605,19.7063007354736,20.5349006652832,
Spain,ESP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.04399967193604,7.69899988174438,7.20699977874756,6.68800020217896,6.55399990081787,6.00400018692017,5.70499992370605,5.48400020599365,5.30000019073486,4.80499982833862,4.51599979400635,4.0460000038147,4125,4.19799995422363,4.09999990463257,4.21600008010864,4.2979998588562,4.24300003051758,4.12400007247925,4.22300004959106,4.35300016403198,4.30999994277954,
Spain,ESP,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,9.22599983215332,8.96500015258789,8.39099979400635,7.78800010681152,7.75099992752075,7.23400020599365,6.83099985122681,6.66099977493286,6.48899984359741,5.85500001907349,5.61899995803833,5.12599992752075,5.42500019073486,5.58400011062622,5.48099994659424,5.70900011062622,6.01000022888184,5.90199995040894,5.78800010681152,5.94700002670288,6.07200002670288,6.02199983596802,
Spain,ESP,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,5.84200000762939,5.3270001411438,5.05100011825562,4.76800012588501,4.49700021743774,3.9760000705719,3.90100002288818,3.65799999237061,3.52300000190735,3.2720000743866,2.9449999332428,2.56599998474121,2.44400000572205,2.43700003623962,2.38299989700317,2.40599989891052,2.23399996757507,2.23799991607666,2.10400009155273,2.13599991798401,2.26900005340576,2.22499990463257,
Spain,ESP,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.3792535569318,5.01491027383054,4.19067122791942,3.32623812870925,2.96450047040018,2.10964687454731,2.04993766890813,0.664303234524183,1.08634286333957,1.71152509059201,0.964734860645649,-1.84055984244689,-3.00797448533649,-1.04843275218671,-3.50814279533201,-2.52225660397943,-1.42936309348724,1.88863155856711,5.27962396138273,3.41192757515512,2.05419317946622,,
Spain,ESP,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,21017.4178167623,22071.422462149,22996.3632128628,23761.2770142655,24465.6801831265,24981.8196404466,25493.9313716348,25663.2883823439,25942.0796841838,26386.084887,26640.6406462644,26150.3037127587,25363.7092492409,25097.7878143024,24217.3215793073,23606.4985864663,23269.0760080067,23708.5431208809,24960.2650443857,25811.8912102669,26342.1173189994,,
Spain,ESP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12626.9593708567,13219.3586613225,13512.8802919122,12619.5261588589,13059.4505698459,14468.5803982876,18313.3400829999,21086.5201260066,22186.7175597787,23670.9634067683,26876.4660652529,29024.2930296538,26397.4539133885,25097.7878143024,25696.5583037663,23291.9343452509,23746.4106028463,24176.8053188309,21307.1948480213,22018.819663406,23216.4082585691,,
Spain,ESP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.8134454412027,5.45041237045218,4.6138370237186,3.78928243487746,3.68163001113496,3.56227880498061,3.91225313438667,2.41630348601842,2.80855012101647,3.44542165219255,2.85107921696022,-0.262034486478029,-2.14506531000806,-0.591801140290499,-3.16466027599341,-2.45894769105951,-1.75181996856341,1.58448926025778,5.19797038080291,3.49817759837576,2.29496593947982,,
Spain,ESP,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,841902881261578,887790060049052,928751246532489,963944254381.05,999433115340954,1035035709378.7,1075528926360.89,1101516969301.69,1132453625476.03,1171471427889.22,1204871006302.39,1201713828748.31,1175936282282.26,1168977077954.62,1131982924733.12,1104148056742.21,1084805370601.69,1101993995193.58,1159275316661.97,1199828826092.93,1227364488983.83,,
Spain,ESP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,505803023405604,531728992087934,545743007239422,511947220957031,533483936271839,599455827949315,772596690185871,905073402763841,968520220578243,1050927313407.62,1215536636069.38,1333785438459.77,1223863730323.92,1168977077954.62,1201126438735.78,1089434926186.81,1107058730893.17,1123759235161.55,989609085107613,1023513323122.49,1081727589063.86,,
Spain,ESP,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,9.04645716981165,10.0877284847876,9.32663100546032,8.9337069203204,8.81284521489499,9.39862381628407,9.84734681921111,8.69133151688679,7.77030587438597,7.42390132516129,6.71876605083333,4.90399708477987,3.87419660204081,2.8506306606383,1.33067077993151,1.71290194195489,2.40172182459259,2.63654007153284,3.98814936,5.14518411129032,5.66402449450382,,
Spain,ESP,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,52831309871.7,61736898326.9,58757775334.4,52976882037.5,54551511880.2,65508407999.5,88626121372.9,92128114079,88581486968,92056376432,96750231132,77973553648,56950690050,40193892315,19427793387,22781595828,32423244632,36120598980,47857792320,63800282980,74198720878,,
Spain,ESP,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,22.50668961,23.17343024,22.64987962,22.57386834,22.66164807,23.33791369,24.05568345,23.29588637,22.78721662,22.61650963,22.23269627,20.96205892,20.59787072,19.87325147,18.97756587,19.79720065,20.29903747,20.53753082,21.58922664,22.60912834,23.00292759,,
Spain,ESP,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.00484357296166919,0.00129186911215364,0.00234414205994312,0.00500186854451906,0.0109168995735865,0.00754376616716731,0.00327013189205978,0.00516144482628088,0.00537424471550902,0.0104083084176692,0.0148329904594621,0.0118311439136016,0.00591562762474944,0.0153769049915127,0.0206407295354863,0.0260653865559224,0.0270010176908594,0.0263769210546576,0.0207256010322556,0.0231419239927279,0.0359642606210565,,
Spain,ESP,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.096002359217112,0.091619119143511,0.0876882760317143,0.0815041512796275,0.0788368682835507,0.075933621506016,0.074985503465007,0.0704724327682612,0.0696811108842615,0.065869451311313,0.0633119025902097,0.0623897218388209,0.0606385188116798,0.058173233650738,0.0603057730397961,0.0578501371107202,0.0547421796150365,0.0505253375816936,0.0507809346404117,0.045216495742737,0.0445960787743145,,
Spain,ESP,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,560653777.827934,560709009.158287,552436138.9998,483319617.088191,488000214.675179,529257341.896932,674869531.185063,747007787.343569,794364664.080581,816781196.260281,911691397.299019,991996577.237252,891386226.531692,820242594.475406,880464286.381023,769406823.572579,739019424.802992,692197124.869202,609371215.68494,560684547.209938,584208631.943521,,
Spain,ESP,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00331444657875464,0.00129186911215364,0.00234414205994312,0.00500186854451906,0.0109168995735865,0.00719393373693227,0.00277266541341048,0.00417562893205385,0.00224087979376317,0.0017547336535505,0.00180073661532058,0.00326883323179464,0.00094714634650445,0.00177634765458226,0.00189981381040853,0.00174646221667836,0.00503500901150862,0.00312089571567408,0.00118953560450103,0.000444179406782349,0.000458955870265985,,
Spain,ESP,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,19356368.0199271,7906238.96638027,14768094.9776417,29661080.468998,67575608.3605006,50141718.1464179,24953988.7206944,44261666.6797709,25546029.6489002,21758697.3040262,25930607.2606163,51974448.3855347,13923051.2936154,25046501.9296098,27737281.6319645,23227947.4818222,67972621.6553664,42756271.3047349,14274427.2540123,5507824.64410112,6012321.90048441,,
Spain,ESP,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.00152912638291455,0,0,0,0,0.000349832430235042,0.000497466478649298,0.000985815894227028,0.00313336492174585,0.00865357476411874,0.0130322538441415,0.00856231068180693,0.00496848127824499,0.0136005573369304,0.0187409157250778,0.024318924339244,0.0219660086793508,0.0232560253389835,0.0195360654277546,0.0226977445859455,0.0355053047507905,,
Spain,ESP,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,8930098.07622096,0,0,0,0,2438332.03873824,4477198.30784368,10449648.4788065,35720360.1079027,107304327.075072,187664455.355637,136140739.84073,73036674.7902013,191767858.450719,273617369.586137,323441693.711946,296541117.171236,318607547.144074,234432785.133056,281452032.865725,465119492.235356,,
Spain,ESP,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.3850496795034,13.1148858942974,13.3717816929524,13.6632576665261,13.8042791792892,13.9873159254663,14.1526531807889,14.610555275566,15.0367116694737,15.2373889974194,15.5729006158333,16.1022922233962,16.7380482959184,17.0784473535461,17.7104251104794,18.0615341482707,17.9686485457778,17.9474015343066,17.51185064,17.43546105,17.38941062,,
Spain,ESP,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,78168690128.3,80263101673.1,84242224665.6,81023117962.5,85448488119.8,97491592000.5,127373878627.1,154871885921,171418513032,188943623568,224249768868,256026446352,246049309950,240806107685,258572206613,240218404172,242576755368,245879401020,210142207680,216199717020,227801279122,,
Spain,ESP,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Spain,ESP,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Spain,ESP,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.541286521848883,0.557869363769051,0.614151287293216,0.717806282598553,0.731561546360106,0.716554505133991,0.596401269092063,0.568488294196902,0.58287149374747,0.564298296944687,0.523719683239493,0.458288898040779,0.449797674456538,0.460276735499566,0.466260098041231,0.525423530974849,0.485639963505532,0.497434487988094,0.582974546897034,0.578696203599544,0.566019220052657,,
Spain,ESP,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,3161113287.59748,3414160506.26659,3869153109.94726,4256591255.80942,4528365971.96906,4994384900.78392,5367611421.82857,6025975918.48716,6644735028.72116,6997298882.11411,7541563438.6487,7286793478.84838,6612025814.51111,6489901970.54388,6807397431.40197,6988132961.9655,6556139507.32468,6814852485.43689,6995694562.7644,7175832924.63435,7414851782.6898,,
Spain,ESP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.427232,4.1,3.91,3.85,3.83,3.82,3.78,3.82,3.82,3.8,3.85,4.1,4.44,4.41,4.45,4.1,4.10550097461227,4.08329466481401,4.048234018203,4.048234018203,4.048234018203,,
Spain,ESP,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,25855034880,25092000000,24633000000,22830500000,23707700000,26625400000,34020000000,40492000000,43548000000,47120000000,55440000000,65190000000,65268000000,62181000000,64970000000,54530000000,55424263157.2656,55941136907952,48578808218436,50198101825.7172,53031865638.4593,,
